year,year_code,country_name,country_code,region,region_code,economic_fitness_matrix,economic_fitness_ranking
2002,YR2002,Eritrea,ERI,Sub-Saharan Africa,SSA,0.17252,100
2002,YR2002,Estonia,EST,Europe & Central Asia,ECA,1.0712,44
2002,YR2002,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.082802,116
2002,YR2002,Finland,FIN,Europe & Central Asia,ECA,1.6299,27
2002,YR2002,France,FRA,Europe & Central Asia,ECA,5.3565,5
2002,YR2002,Gabon,GAB,Sub-Saharan Africa,SSA,0.0075321,142
2002,YR2002,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.17414,99
2002,YR2002,Georgia,GEO,Europe & Central Asia,ECA,0.48388,71
2002,YR2002,Germany,DEU,Europe & Central Asia,ECA,6.8231,1
2002,YR2002,Ghana,GHA,Sub-Saharan Africa,SSA,0.068736,118
2002,YR2002,Greece,GRC,Europe & Central Asia,ECA,1.3238,37
2002,YR2002,Greenland,GRL,Europe & Central Asia,ECA,0.030657,129
2002,YR2002,Guatemala,GTM,Latin America & Caribbean,LAC,0.57134,63
2002,YR2002,Guinea,GIN,Sub-Saharan Africa,SSA,0.011255,141
2002,YR2002,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,0.0038167,143
2002,YR2002,Guyana,GUY,Latin America & Caribbean,LAC,0.05391,124
2002,YR2002,Honduras,HND,Latin America & Caribbean,LAC,0.23036,90
2002,YR2002,Hungary,HUN,Europe & Central Asia,ECA,1.9543,23
2002,YR2002,Iceland,ISL,Europe & Central Asia,ECA,0.30594,83
2002,YR2002,India,IND,South Asia,SA,3.916,12
2002,YR2002,Indonesia,IDN,East Asia & Pacific,EAP,1.5922,29
2002,YR2002,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.35456,81
2002,YR2002,Iraq,IRQ,Middle East & North Africa,MENA,2.22E-23,147
2002,YR2002,Ireland,IRL,Europe & Central Asia,ECA,0.83622,52
2002,YR2002,Israel,ISR,Middle East & North Africa,MENA,2.0721,21
2002,YR2002,Italy,ITA,Europe & Central Asia,ECA,5.4928,3
2002,YR2002,Japan,JPN,East Asia & Pacific,EAP,5.4753,4
2002,YR2002,Jordan,JOR,Middle East & North Africa,MENA,0.54744,65
2002,YR2002,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.22496,92
2002,YR2002,Kenya,KEN,Sub-Saharan Africa,SSA,0.45104,75
2002,YR2002,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,1.437,32
2002,YR2002,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.7508,16
2002,YR2002,Kuwait,KWT,Middle East & North Africa,MENA,0.015395,137
2002,YR2002,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.42431,77
2002,YR2002,Lao PDR,LAO,East Asia & Pacific,EAP,0.08972,113
2002,YR2002,Latvia,LVA,Europe & Central Asia,ECA,0.84932,50
2002,YR2002,Lebanon,LBN,Middle East & North Africa,MENA,0.98277,45
2002,YR2002,Liberia,LBR,Sub-Saharan Africa,SSA,0.026631,132
2002,YR2002,Libya,LBY,Middle East & North Africa,MENA,0.00081718,145
2002,YR2002,Lithuania,LTU,Europe & Central Asia,ECA,0.89295,49
2002,YR2002,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.51109,68
2002,YR2002,Madagascar,MDG,Sub-Saharan Africa,SSA,0.30197,84
2002,YR2002,Malawi,MWI,Sub-Saharan Africa,SSA,0.060631,121
2002,YR2002,Malaysia,MYS,East Asia & Pacific,EAP,1.3372,36
2002,YR2002,Mali,MLI,Sub-Saharan Africa,SSA,0.084772,115
2002,YR2002,Malta,MLT,Middle East & North Africa,MENA,0.50905,69
2002,YR2002,Mauritania,MRT,Sub-Saharan Africa,SSA,0.026875,131
2002,YR2002,Mexico,MEX,Latin America & Caribbean,LAC,1.7315,26
2002,YR2002,Mongolia,MNG,East Asia & Pacific,EAP,0.13778,106
2002,YR2002,Montenegro,MNE,Europe & Central Asia,ECA,..,..
2002,YR2002,Morocco,MAR,Middle East & North Africa,MENA,0.57593,62
2002,YR2002,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.066749,120
2002,YR2002,Myanmar,MMR,East Asia & Pacific,EAP,0.13298,108
2002,YR2002,Nepal,NPL,South Asia,SA,0.48849,70
2002,YR2002,Netherlands,NLD,Europe & Central Asia,ECA,4.0177,10
2002,YR2002,New Zealand,NZL,East Asia & Pacific,EAP,0.90314,47
2002,YR2002,Nicaragua,NIC,Latin America & Caribbean,LAC,0.23324,89
2002,YR2002,Niger,NER,Sub-Saharan Africa,SSA,0.20927,93
2002,YR2002,Nigeria,NGA,Sub-Saharan Africa,SSA,0.011465,140
2002,YR2002,Norway,NOR,Europe & Central Asia,ECA,0.811,54
2002,YR2002,Oman,OMN,Middle East & North Africa,MENA,0.15879,103
2002,YR2002,Pakistan,PAK,South Asia,SA,0.62398,59
2002,YR2002,Panama,PAN,Latin America & Caribbean,LAC,1.0934,43
2002,YR2002,Paraguay,PRY,Latin America & Caribbean,LAC,0.12744,110
2002,YR2002,Peru,PER,Latin America & Caribbean,LAC,0.42964,76
2002,YR2002,Philippines,PHL,East Asia & Pacific,EAP,0.90166,48
2002,YR2002,Poland,POL,Europe & Central Asia,ECA,2.1326,20
2002,YR2002,Portugal,PRT,Europe & Central Asia,ECA,1.6211,28
2002,YR2002,Qatar,QAT,Middle East & North Africa,MENA,0.021567,135
2002,YR2002,Romania,ROU,Europe & Central Asia,ECA,1.2762,39
2002,YR2002,Russian Federation,RUS,Europe & Central Asia,ECA,1.3627,35
2002,YR2002,Rwanda,RWA,Sub-Saharan Africa,SSA,0.045738,127
2002,YR2002,Saudi Arabia,SAU,Middle East & North Africa,MENA,0.058496,123
2002,YR2002,Senegal,SEN,Sub-Saharan Africa,SSA,0.28286,85
2002,YR2002,Serbia,SRB,Europe & Central Asia,ECA,..,..
2002,YR2002,Sierra Leone,SLE,Sub-Saharan Africa,SSA,0.57664,61
2002,YR2002,Singapore,SGP,East Asia & Pacific,EAP,1.7377,25
2002,YR2002,Slovak Republic,SVK,Europe & Central Asia,ECA,1.5085,30
2002,YR2002,Slovenia,SVN,Europe & Central Asia,ECA,2.321,18
2002,YR2002,Somalia,SOM,Sub-Saharan Africa,SSA,0.0763,117
2002,YR2002,South Africa,ZAF,Sub-Saharan Africa,SSA,1.4091,33
2002,YR2002,Spain,ESP,Europe & Central Asia,ECA,3.925,11
2002,YR2002,Sudan,SDN,Sub-Saharan Africa,SSA,0.021384,136
2002,YR2002,Suriname,SUR,Latin America & Caribbean,LAC,0.067029,119
2002,YR2002,Sweden,SWE,Europe & Central Asia,ECA,3.0268,15
2002,YR2002,Switzerland,CHE,Europe & Central Asia,ECA,4.078,9
2002,YR2002,Syrian Arab Republic,SYR,Middle East & North Africa,MENA,0.31839,82
2002,YR2002,Tajikistan,TJK,Europe & Central Asia,ECA,0.11267,111
2002,YR2002,Tanzania,TZA,Sub-Saharan Africa,SSA,0.22976,91
2002,YR2002,Thailand,THA,East Asia & Pacific,EAP,2.1931,19
2002,YR2002,Togo,TGO,Sub-Saharan Africa,SSA,0.2405,88
2002,YR2002,Tunisia,TUN,Middle East & North Africa,MENA,0.81731,53
2002,YR2002,Turkey,TUR,Europe & Central Asia,ECA,1.8957,24
2002,YR2002,Turkmenistan,TKM,Europe & Central Asia,ECA,0.027402,130
2002,YR2002,Uganda,UGA,Sub-Saharan Africa,SSA,0.13993,105
2002,YR2002,Ukraine,UKR,Europe & Central Asia,ECA,1.2691,40
2002,YR2002,United Arab Emirates,ARE,Middle East & North Africa,MENA,0.36551,80
2002,YR2002,United Kingdom,GBR,Europe & Central Asia,ECA,4.4771,7
2002,YR2002,United States,USA,North America,NA,6.1507,2
2002,YR2002,Uruguay,URY,Latin America & Caribbean,LAC,0.5118,67
2002,YR2002,Uzbekistan,UZB,Europe & Central Asia,ECA,0.26263,87
2002,YR2002,"Venezuela, RB",VEN,Latin America & Caribbean,LAC,0.15773,104
2002,YR2002,Vietnam,VNM,East Asia & Pacific,EAP,0.91323,46
2002,YR2002,"Yemen, Rep.",YEM,Middle East & North Africa,MENA,0.014214,138
2002,YR2002,Zambia,ZMB,Sub-Saharan Africa,SSA,0.18257,97
2002,YR2002,Zimbabwe,ZWE,Sub-Saharan Africa,SSA,0.38231,79
2003,YR2003,Afghanistan,AFG,South Asia,SA,0.23499,89
2003,YR2003,Albania,ALB,Europe & Central Asia,ECA,0.58089,67
2003,YR2003,Algeria,DZA,Middle East & North Africa,MENA,0.010184,135
2003,YR2003,Andorra,AND,Europe & Central Asia,ECA,0.69105,60
2003,YR2003,Angola,AGO,Sub-Saharan Africa,SSA,6.34E-54,147
2003,YR2003,Argentina,ARG,Latin America & Caribbean,LAC,0.78036,55
2003,YR2003,Armenia,ARM,Europe & Central Asia,ECA,0.42479,76
2003,YR2003,Australia,AUS,East Asia & Pacific,EAP,1.0195,44
2003,YR2003,Austria,AUT,Europe & Central Asia,ECA,3.4024,13
2003,YR2003,Azerbaijan,AZE,Europe & Central Asia,ECA,0.095481,113
2003,YR2003,Bahrain,BHR,Middle East & North Africa,MENA,0.20736,94
2003,YR2003,Bangladesh,BGD,South Asia,SA,0.28609,83
2003,YR2003,Belarus,BLR,Europe & Central Asia,ECA,1.2284,39
2003,YR2003,Belgium,BEL,Europe & Central Asia,ECA,4.4977,8
2003,YR2003,Belize,BLZ,Latin America & Caribbean,LAC,0.15186,103
2003,YR2003,Benin,BEN,Sub-Saharan Africa,SSA,0.078599,117
2003,YR2003,Bhutan,BTN,South Asia,SA,0.10334,111
2003,YR2003,Bolivia,BOL,Latin America & Caribbean,LAC,0.14398,105
2003,YR2003,Bosnia and Herzegovina,BIH,Europe & Central Asia,ECA,0.69151,59
2003,YR2003,Brazil,BRA,Latin America & Caribbean,LAC,1.5853,30
2003,YR2003,Brunei Darussalam,BRN,East Asia & Pacific,EAP,0.019654,131
2003,YR2003,Bulgaria,BGR,Europe & Central Asia,ECA,1.5327,31
2003,YR2003,Burkina Faso,BFA,Sub-Saharan Africa,SSA,0.087583,115
2003,YR2003,Burundi,BDI,Sub-Saharan Africa,SSA,0.0067326,139
2003,YR2003,Cambodia,KHM,East Asia & Pacific,EAP,0.16904,97
2003,YR2003,Cameroon,CMR,Sub-Saharan Africa,SSA,0.047872,122
2003,YR2003,Canada,CAN,North America,NA,1.9006,24
2003,YR2003,Central African Republic,CAF,Sub-Saharan Africa,SSA,0.075877,119
2003,YR2003,Chad,TCD,Sub-Saharan Africa,SSA,0.0058311,140
2003,YR2003,Chile,CHL,Latin America & Caribbean,LAC,0.60327,62
2003,YR2003,China,CHN,East Asia & Pacific,EAP,5.2449,5
2003,YR2003,Colombia,COL,Latin America & Caribbean,LAC,0.60265,63
2003,YR2003,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,SSA,0.021693,128
2003,YR2003,"Congo, Rep.",COG,Sub-Saharan Africa,SSA,0.0013326,144
2003,YR2003,Costa Rica,CRI,Latin America & Caribbean,LAC,0.32072,81
2003,YR2003,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.13047,108
2003,YR2003,Croatia,HRV,Europe & Central Asia,ECA,1.217,40
2003,YR2003,Cyprus,CYP,Europe & Central Asia,ECA,0.75012,57
2003,YR2003,Czech Republic,CZE,Europe & Central Asia,ECA,3.2758,14
2003,YR2003,Denmark,DNK,Europe & Central Asia,ECA,2.4728,17
2003,YR2003,Ecuador,ECU,Latin America & Caribbean,LAC,0.15722,100
2003,YR2003,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,0.74057,58
2003,YR2003,El Salvador,SLV,Latin America & Caribbean,LAC,0.57827,68
2003,YR2003,Eritrea,ERI,Sub-Saharan Africa,SSA,0.24231,88
2003,YR2003,Estonia,EST,Europe & Central Asia,ECA,1.1574,41
2003,YR2003,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.063508,121
2003,YR2003,Finland,FIN,Europe & Central Asia,ECA,1.6274,28
2003,YR2003,France,FRA,Europe & Central Asia,ECA,5.1786,6
2003,YR2003,Gabon,GAB,Sub-Saharan Africa,SSA,0.0018864,143
2003,YR2003,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.26164,85
2003,YR2003,Georgia,GEO,Europe & Central Asia,ECA,0.51788,70
2003,YR2003,Germany,DEU,Europe & Central Asia,ECA,7.0556,1
2003,YR2003,Ghana,GHA,Sub-Saharan Africa,SSA,0.16596,98
2003,YR2003,Greece,GRC,Europe & Central Asia,ECA,1.366,35
2003,YR2003,Greenland,GRL,Europe & Central Asia,ECA,0.023391,127
2003,YR2003,Guatemala,GTM,Latin America & Caribbean,LAC,0.58165,65
2003,YR2003,Guinea,GIN,Sub-Saharan Africa,SSA,0.00504,141
2003,YR2003,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,0.014908,133
2003,YR2003,Guyana,GUY,Latin America & Caribbean,LAC,0.088676,114
2003,YR2003,Honduras,HND,Latin America & Caribbean,LAC,0.24528,87
2003,YR2003,Hungary,HUN,Europe & Central Asia,ECA,1.9501,22
2003,YR2003,Iceland,ISL,Europe & Central Asia,ECA,0.25491,86
2003,YR2003,India,IND,South Asia,SA,3.7727,11
2003,YR2003,Indonesia,IDN,East Asia & Pacific,EAP,1.5952,29
2003,YR2003,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.3149,82
2003,YR2003,Iraq,IRQ,Middle East & North Africa,MENA,1.24E-07,146
2003,YR2003,Ireland,IRL,Europe & Central Asia,ECA,0.84407,50
2003,YR2003,Israel,ISR,Middle East & North Africa,MENA,2.2658,18
2003,YR2003,Italy,ITA,Europe & Central Asia,ECA,5.5517,3
2003,YR2003,Japan,JPN,East Asia & Pacific,EAP,5.4467,4
2003,YR2003,Jordan,JOR,Middle East & North Africa,MENA,0.58119,66
2003,YR2003,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.23467,90
2003,YR2003,Kenya,KEN,Sub-Saharan Africa,SSA,0.5467,69
2003,YR2003,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,1.0623,43
2003,YR2003,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.7473,16
2003,YR2003,Kuwait,KWT,Middle East & North Africa,MENA,0.019986,129
2003,YR2003,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.48479,71
2003,YR2003,Lao PDR,LAO,East Asia & Pacific,EAP,0.12898,109
2003,YR2003,Latvia,LVA,Europe & Central Asia,ECA,0.9496,46
2003,YR2003,Lebanon,LBN,Middle East & North Africa,MENA,0.83418,52
2003,YR2003,Liberia,LBR,Sub-Saharan Africa,SSA,0.0021081,142
2003,YR2003,Libya,LBY,Middle East & North Africa,MENA,0.00048464,145
2003,YR2003,Lithuania,LTU,Europe & Central Asia,ECA,0.87511,48
2003,YR2003,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.43954,73
2003,YR2003,Madagascar,MDG,Sub-Saharan Africa,SSA,0.2231,91
2003,YR2003,Malawi,MWI,Sub-Saharan Africa,SSA,0.045688,123
2003,YR2003,Malaysia,MYS,East Asia & Pacific,EAP,1.3279,37
2003,YR2003,Mali,MLI,Sub-Saharan Africa,SSA,0.031693,126
2003,YR2003,Malta,MLT,Middle East & North Africa,MENA,0.3623,79
2003,YR2003,Mauritania,MRT,Sub-Saharan Africa,SSA,0.014881,134
2003,YR2003,Mexico,MEX,Latin America & Caribbean,LAC,1.8121,25
2003,YR2003,Mongolia,MNG,East Asia & Pacific,EAP,0.15445,102
2003,YR2003,Montenegro,MNE,Europe & Central Asia,ECA,..,..
2003,YR2003,Morocco,MAR,Middle East & North Africa,MENA,0.63642,61
2003,YR2003,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.095707,112
2003,YR2003,Myanmar,MMR,East Asia & Pacific,EAP,0.1372,107
2003,YR2003,Nepal,NPL,South Asia,SA,0.79179,54
2003,YR2003,Netherlands,NLD,Europe & Central Asia,ECA,3.8728,10
2003,YR2003,New Zealand,NZL,East Asia & Pacific,EAP,0.93619,47
2003,YR2003,Nicaragua,NIC,Latin America & Caribbean,LAC,0.15536,101
2003,YR2003,Niger,NER,Sub-Saharan Africa,SSA,0.19653,95
2003,YR2003,Nigeria,NGA,Sub-Saharan Africa,SSA,0.0068937,137
2003,YR2003,Norway,NOR,Europe & Central Asia,ECA,0.76938,56
2003,YR2003,Oman,OMN,Middle East & North Africa,MENA,0.041554,124
2003,YR2003,Pakistan,PAK,South Asia,SA,0.85184,49
2003,YR2003,Panama,PAN,Latin America & Caribbean,LAC,1.0946,42
2003,YR2003,Paraguay,PRY,Latin America & Caribbean,LAC,0.11664,110
2003,YR2003,Peru,PER,Latin America & Caribbean,LAC,0.43536,74
2003,YR2003,Philippines,PHL,East Asia & Pacific,EAP,0.80757,53
2003,YR2003,Poland,POL,Europe & Central Asia,ECA,2.1932,20
2003,YR2003,Portugal,PRT,Europe & Central Asia,ECA,1.7074,27
2003,YR2003,Qatar,QAT,Middle East & North Africa,MENA,0.019677,130
2003,YR2003,Romania,ROU,Europe & Central Asia,ECA,1.3787,34
2003,YR2003,Russian Federation,RUS,Europe & Central Asia,ECA,1.3501,36
2003,YR2003,Rwanda,RWA,Sub-Saharan Africa,SSA,0.036619,125
2003,YR2003,Saudi Arabia,SAU,Middle East & North Africa,MENA,0.15048,104
2003,YR2003,Senegal,SEN,Sub-Saharan Africa,SSA,0.36619,78
2003,YR2003,Serbia,SRB,Europe & Central Asia,ECA,..,..
2003,YR2003,Sierra Leone,SLE,Sub-Saharan Africa,SSA,0.59379,64
2003,YR2003,Singapore,SGP,East Asia & Pacific,EAP,1.8043,26
2003,YR2003,Slovak Republic,SVK,Europe & Central Asia,ECA,1.4876,32
2003,YR2003,Slovenia,SVN,Europe & Central Asia,ECA,2.2494,19
2003,YR2003,Somalia,SOM,Sub-Saharan Africa,SSA,0.064795,120
2003,YR2003,South Africa,ZAF,Sub-Saharan Africa,SSA,1.4383,33
2003,YR2003,Spain,ESP,Europe & Central Asia,ECA,3.7625,12
2003,YR2003,Sudan,SDN,Sub-Saharan Africa,SSA,0.0095609,136
2003,YR2003,Suriname,SUR,Latin America & Caribbean,LAC,0.077997,118
2003,YR2003,Sweden,SWE,Europe & Central Asia,ECA,2.8041,15
2003,YR2003,Switzerland,CHE,Europe & Central Asia,ECA,4.2888,9
2003,YR2003,Syrian Arab Republic,SYR,Middle East & North Africa,MENA,0.43459,75
2003,YR2003,Tajikistan,TJK,Europe & Central Asia,ECA,0.081996,116
2003,YR2003,Tanzania,TZA,Sub-Saharan Africa,SSA,0.20782,93
2003,YR2003,Thailand,THA,East Asia & Pacific,EAP,2.094,21
2003,YR2003,Togo,TGO,Sub-Saharan Africa,SSA,0.21595,92
2003,YR2003,Tunisia,TUN,Middle East & North Africa,MENA,0.83916,51
2003,YR2003,Turkey,TUR,Europe & Central Asia,ECA,1.9274,23
2003,YR2003,Turkmenistan,TKM,Europe & Central Asia,ECA,0.017628,132
2003,YR2003,Uganda,UGA,Sub-Saharan Africa,SSA,0.17902,96
2003,YR2003,Ukraine,UKR,Europe & Central Asia,ECA,1.2303,38
2003,YR2003,United Arab Emirates,ARE,Middle East & North Africa,MENA,0.36146,80
2003,YR2003,United Kingdom,GBR,Europe & Central Asia,ECA,4.6435,7
2003,YR2003,United States,USA,North America,NA,5.9814,2
2003,YR2003,Uruguay,URY,Latin America & Caribbean,LAC,0.44167,72
2003,YR2003,Uzbekistan,UZB,Europe & Central Asia,ECA,0.27906,84
2003,YR2003,"Venezuela, RB",VEN,Latin America & Caribbean,LAC,0.13968,106
2003,YR2003,Vietnam,VNM,East Asia & Pacific,EAP,0.99869,45
2003,YR2003,"Yemen, Rep.",YEM,Middle East & North Africa,MENA,0.006892,138
2003,YR2003,Zambia,ZMB,Sub-Saharan Africa,SSA,0.16119,99
2003,YR2003,Zimbabwe,ZWE,Sub-Saharan Africa,SSA,0.38053,77
2004,YR2004,Afghanistan,AFG,South Asia,SA,0.19361,90
2004,YR2004,Albania,ALB,Europe & Central Asia,ECA,0.49457,66
2004,YR2004,Algeria,DZA,Middle East & North Africa,MENA,0.0050487,137
2004,YR2004,Andorra,AND,Europe & Central Asia,ECA,0.72832,59
2004,YR2004,Angola,AGO,Sub-Saharan Africa,SSA,9.96E-69,147
2004,YR2004,Argentina,ARG,Latin America & Caribbean,LAC,0.84766,54
2004,YR2004,Armenia,ARM,Europe & Central Asia,ECA,0.37568,75
2004,YR2004,Australia,AUS,East Asia & Pacific,EAP,0.84245,55
2004,YR2004,Austria,AUT,Europe & Central Asia,ECA,3.5376,13
2004,YR2004,Azerbaijan,AZE,Europe & Central Asia,ECA,0.083592,112
2004,YR2004,Bahrain,BHR,Middle East & North Africa,MENA,0.17026,93
2004,YR2004,Bangladesh,BGD,South Asia,SA,0.28575,84
2004,YR2004,Belarus,BLR,Europe & Central Asia,ECA,1.1,41
2004,YR2004,Belgium,BEL,Europe & Central Asia,ECA,4.4551,8
2004,YR2004,Belize,BLZ,Latin America & Caribbean,LAC,0.15549,95
2004,YR2004,Benin,BEN,Sub-Saharan Africa,SSA,0.038206,123
2004,YR2004,Bhutan,BTN,South Asia,SA,0.043332,119
2004,YR2004,Bolivia,BOL,Latin America & Caribbean,LAC,0.13588,100
2004,YR2004,Bosnia and Herzegovina,BIH,Europe & Central Asia,ECA,0.81206,56
2004,YR2004,Brazil,BRA,Latin America & Caribbean,LAC,1.5297,31
2004,YR2004,Brunei Darussalam,BRN,East Asia & Pacific,EAP,0.056677,116
2004,YR2004,Bulgaria,BGR,Europe & Central Asia,ECA,1.5515,30
2004,YR2004,Burkina Faso,BFA,Sub-Saharan Africa,SSA,0.13148,101
2004,YR2004,Burundi,BDI,Sub-Saharan Africa,SSA,0.014626,131
2004,YR2004,Cambodia,KHM,East Asia & Pacific,EAP,0.13867,97
2004,YR2004,Cameroon,CMR,Sub-Saharan Africa,SSA,0.017857,129
2004,YR2004,Canada,CAN,North America,NA,1.8057,25
2004,YR2004,Central African Republic,CAF,Sub-Saharan Africa,SSA,0.027396,125
2004,YR2004,Chad,TCD,Sub-Saharan Africa,SSA,2.09E-52,146
2004,YR2004,Chile,CHL,Latin America & Caribbean,LAC,0.47508,70
2004,YR2004,China,CHN,East Asia & Pacific,EAP,5.5162,4
2004,YR2004,Colombia,COL,Latin America & Caribbean,LAC,0.56208,65
2004,YR2004,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,SSA,0.0094217,135
2004,YR2004,"Congo, Rep.",COG,Sub-Saharan Africa,SSA,0.00040396,143
2004,YR2004,Costa Rica,CRI,Latin America & Caribbean,LAC,0.34873,80
2004,YR2004,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.087509,110
2004,YR2004,Croatia,HRV,Europe & Central Asia,ECA,1.0857,42
2004,YR2004,Cyprus,CYP,Europe & Central Asia,ECA,1.0059,46
2004,YR2004,Czech Republic,CZE,Europe & Central Asia,ECA,3.3284,14
2004,YR2004,Denmark,DNK,Europe & Central Asia,ECA,2.61,17
2004,YR2004,Ecuador,ECU,Latin America & Caribbean,LAC,0.12237,103
2004,YR2004,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,0.68654,60
2004,YR2004,El Salvador,SLV,Latin America & Caribbean,LAC,0.57681,63
2004,YR2004,Eritrea,ERI,Sub-Saharan Africa,SSA,0.18764,92
2004,YR2004,Estonia,EST,Europe & Central Asia,ECA,1.2548,37
2004,YR2004,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.10032,108
2004,YR2004,Finland,FIN,Europe & Central Asia,ECA,1.6427,28
2004,YR2004,France,FRA,Europe & Central Asia,ECA,5.3549,6
2004,YR2004,Gabon,GAB,Sub-Saharan Africa,SSA,0.0007536,140
2004,YR2004,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.16614,94
2004,YR2004,Georgia,GEO,Europe & Central Asia,ECA,0.34121,81
2004,YR2004,Germany,DEU,Europe & Central Asia,ECA,6.8969,1
2004,YR2004,Ghana,GHA,Sub-Saharan Africa,SSA,0.07372,114
2004,YR2004,Greece,GRC,Europe & Central Asia,ECA,1.3371,36
2004,YR2004,Greenland,GRL,Europe & Central Asia,ECA,0.014129,133
2004,YR2004,Guatemala,GTM,Latin America & Caribbean,LAC,0.60036,62
2004,YR2004,Guinea,GIN,Sub-Saharan Africa,SSA,0.014293,132
2004,YR2004,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,0.0046304,138
2004,YR2004,Guyana,GUY,Latin America & Caribbean,LAC,0.04055,122
2004,YR2004,Honduras,HND,Latin America & Caribbean,LAC,0.22204,87
2004,YR2004,Hungary,HUN,Europe & Central Asia,ECA,1.8433,24
2004,YR2004,Iceland,ISL,Europe & Central Asia,ECA,0.33957,82
2004,YR2004,India,IND,South Asia,SA,4.0137,10
2004,YR2004,Indonesia,IDN,East Asia & Pacific,EAP,1.6356,29
2004,YR2004,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.32679,83
2004,YR2004,Iraq,IRQ,Middle East & North Africa,MENA,7.70E-10,145
2004,YR2004,Ireland,IRL,Europe & Central Asia,ECA,0.97303,48
2004,YR2004,Israel,ISR,Middle East & North Africa,MENA,2.0377,21
2004,YR2004,Italy,ITA,Europe & Central Asia,ECA,5.6101,3
2004,YR2004,Japan,JPN,East Asia & Pacific,EAP,5.5149,5
2004,YR2004,Jordan,JOR,Middle East & North Africa,MENA,0.73433,58
2004,YR2004,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.22092,88
2004,YR2004,Kenya,KEN,Sub-Saharan Africa,SSA,0.44222,73
2004,YR2004,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,1.1336,39
2004,YR2004,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.6862,16
2004,YR2004,Kuwait,KWT,Middle East & North Africa,MENA,0.017123,130
2004,YR2004,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.37068,76
2004,YR2004,Lao PDR,LAO,East Asia & Pacific,EAP,0.13827,98
2004,YR2004,Latvia,LVA,Europe & Central Asia,ECA,1.0166,45
2004,YR2004,Lebanon,LBN,Middle East & North Africa,MENA,0.95434,51
2004,YR2004,Liberia,LBR,Sub-Saharan Africa,SSA,0.00048931,142
2004,YR2004,Libya,LBY,Middle East & North Africa,MENA,9.60E-05,144
2004,YR2004,Lithuania,LTU,Europe & Central Asia,ECA,0.96684,49
2004,YR2004,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.4455,72
2004,YR2004,Madagascar,MDG,Sub-Saharan Africa,SSA,0.23172,86
2004,YR2004,Malawi,MWI,Sub-Saharan Africa,SSA,0.083129,113
2004,YR2004,Malaysia,MYS,East Asia & Pacific,EAP,1.5012,32
2004,YR2004,Mali,MLI,Sub-Saharan Africa,SSA,0.043072,120
2004,YR2004,Malta,MLT,Middle East & North Africa,MENA,0.36557,77
2004,YR2004,Mauritania,MRT,Sub-Saharan Africa,SSA,0.0054435,136
2004,YR2004,Mexico,MEX,Latin America & Caribbean,LAC,1.7988,26
2004,YR2004,Mongolia,MNG,East Asia & Pacific,EAP,0.13602,99
2004,YR2004,Montenegro,MNE,Europe & Central Asia,ECA,..,..
2004,YR2004,Morocco,MAR,Middle East & North Africa,MENA,0.56818,64
2004,YR2004,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.050128,117
2004,YR2004,Myanmar,MMR,East Asia & Pacific,EAP,0.099298,109
2004,YR2004,Nepal,NPL,South Asia,SA,0.46974,71
2004,YR2004,Netherlands,NLD,Europe & Central Asia,ECA,3.9046,11
2004,YR2004,New Zealand,NZL,East Asia & Pacific,EAP,1.0293,44
2004,YR2004,Nicaragua,NIC,Latin America & Caribbean,LAC,0.12817,102
